"Approved.Symbol","Ensembl.ID.supplied.by.Ensembl.","index"
"XPO6","ENSG00000169180",12540
"GSG1L","ENSG00000169181",12541
"MN1","ENSG00000169184",12542
"APEX2","ENSG00000169188",12543
"NSMCE1","ENSG00000169189",12544
"CCDC126","ENSG00000169193",12545
"IL13","ENSG00000169194",12546
"OR10G3","ENSG00000169208",12548
"RAB3B","ENSG00000169213",12549
"OR6F1","ENSG00000169214",12550
"CD2BP2","ENSG00000169217",12551
"RSPO1","ENSG00000169218",12552
"RGS14","ENSG00000169220",12553
"TBC1D10B","ENSG00000169221",12554
"LMAN2","ENSG00000169223",12555
"GCSAML","ENSG00000169224",12556
"RAB24","ENSG00000169228",12557
"PRELID1","ENSG00000169230",12558
"THBS3","ENSG00000169231",12559
"CA5B","ENSG00000169239",12560
"SLC50A1","ENSG00000169241",12561
"EFNA1","ENSG00000169242",12562
"CXCL10","ENSG00000169245",12563
"NPIPB3","ENSG00000169246",12564
"SH3TC2","ENSG00000169247",12565
"CXCL11","ENSG00000169248",12566
"ZRSR2","ENSG00000169249",12567
"NMD3","ENSG00000169251",12568
"ADRB2","ENSG00000169252",12569
"B3GALNT1","ENSG00000169255",12571
"GPRIN1","ENSG00000169258",12572
"HSPB3","ENSG00000169271",12573
"KCNAB1","ENSG00000169282",12574
"MRPL1","ENSG00000169288",12575
"SHE","ENSG00000169291",12576
"NR0B1","ENSG00000169297",12577
"PGM2","ENSG00000169299",12578
"STK32A","ENSG00000169302",12579
"IL1RAPL1","ENSG00000169306",12580
"P2RY12","ENSG00000169313",12581
"C22orf15","ENSG00000169314",12582
"OR5AU1","ENSG00000169327",12584
"KIAA1024","ENSG00000169330",12585
"PDILT","ENSG00000169340",12586
"UMOD","ENSG00000169344",12587
"GP2","ENSG00000169347",12588
"SLC33A1","ENSG00000169359",12589
"SNUPN","ENSG00000169371",12590
"CRADD","ENSG00000169372",12591
"SIN3A","ENSG00000169375",12592
"ARL13B","ENSG00000169379",12593
"RNASE2","ENSG00000169385",12594
"ELSPBP1","ENSG00000169393",12595
"RNASE3","ENSG00000169397",12596
"PTK2","ENSG00000169398",12597
"RSPH10B2","ENSG00000169402",12598
"PTAFR","ENSG00000169403",12599
"PTPN9","ENSG00000169410",12600
"RNASE6","ENSG00000169413",12601
"NPR1","ENSG00000169418",12602
"KCNK9","ENSG00000169427",12603
"CXCL8","ENSG00000169429",12604
"SCN9A","ENSG00000169432",12605
"RASSF6","ENSG00000169435",12606
"COL22A1","ENSG00000169436",12607
"SDC2","ENSG00000169439",12608
"CD52","ENSG00000169442",12609
"MMGT1","ENSG00000169446",12610
"SPRR1B","ENSG00000169469",12611
"SPRR1A","ENSG00000169474",12612
"OR4K14","ENSG00000169484",12613
"OR4K15","ENSG00000169488",12614
"TM2D2","ENSG00000169490",12615
"HTRA4","ENSG00000169495",12616
"PLEKHA2","ENSG00000169499",12617
"CLIC4","ENSG00000169504",12618
"SLC38A11","ENSG00000169507",12619
"GPR183","ENSG00000169508",12620
"CRCT1","ENSG00000169509",12621
"CCDC8","ENSG00000169515",12622
"METTL15","ENSG00000169519",12623
"ZNF280A","ENSG00000169548",12624
"MUC15","ENSG00000169550",12625
"CT55","ENSG00000169551",12626
"ZEB2","ENSG00000169554",12627
"GJB1","ENSG00000169562",12628
"PCBP1","ENSG00000169564",12629
"HINT1","ENSG00000169567",12630
"DTWD2","ENSG00000169570",12631
"VPREB1","ENSG00000169575",12632
"CLIC3","ENSG00000169583",12633
"INO80E","ENSG00000169592",12634
"BNC1","ENSG00000169594",12635
"DFFB","ENSG00000169598",12636
"NFU1","ENSG00000169599",12637
"ANTXR1","ENSG00000169604",12638
"GKN1","ENSG00000169605",12639
"CKAP2L","ENSG00000169607",12640
"C15orf40","ENSG00000169609",12641
"FAM103A1","ENSG00000169612",12642
"PROKR1","ENSG00000169618",12643
"APLF","ENSG00000169621",12644
"BOLA2B","ENSG00000169627",12645
"RGPD8","ENSG00000169629",12646
"HIC2","ENSG00000169635",12647
"LUZP1","ENSG00000169641",12648
"HEXDC","ENSG00000169660",12649
"DRD5","ENSG00000169676",12652
"BUB1","ENSG00000169679",12653
"SPNS1","ENSG00000169682",12654
"LRRC45","ENSG00000169683",12655
"CHRNA5","ENSG00000169684",12656
"MT1B","ENSG00000169688",12657
"CENPX","ENSG00000169689",12658
"AGPAT2","ENSG00000169692",12659
"ASPSCR1","ENSG00000169696",12660
"GP9","ENSG00000169704",12661
"FASN","ENSG00000169710",12662
"CNBP","ENSG00000169714",12663
"MT1E","ENSG00000169715",12664
"ACTRT2","ENSG00000169717",12665
"DUS1L","ENSG00000169718",12666
"GPS1","ENSG00000169727",12667
"RFNG","ENSG00000169733",12668
"DCXR","ENSG00000169738",12669
"ZNF32","ENSG00000169740",12670
"LDB2","ENSG00000169744",12671
"RAC3","ENSG00000169750",12672
"NRG4","ENSG00000169752",12673
"LIMS1","ENSG00000169756",12674
"TMEM266","ENSG00000169758",12675
"NLGN1","ENSG00000169760",12676
"TAPT1","ENSG00000169762",12677
"UGP2","ENSG00000169764",12679
"TAS2R1","ENSG00000169777",12680
"LINGO1","ENSG00000169783",12681
"PRY","ENSG00000169789",12682
"RBMY1F","ENSG00000169800",12683
"PRY2","ENSG00000169807",12684
"HNRNPF","ENSG00000169813",12686
"BTD","ENSG00000169814",12687
"CSGALNACT2","ENSG00000169826",12688
"TACR3","ENSG00000169836",12689
"GSX1","ENSG00000169840",12690
"PCDH7","ENSG00000169851",12692
"ROBO1","ENSG00000169855",12693
"ONECUT1","ENSG00000169856",12694
"AVEN","ENSG00000169857",12695
"P2RY1","ENSG00000169860",12696
"CTNND2","ENSG00000169862",12697
"TRIM56","ENSG00000169871",12698
"MUC17","ENSG00000169876",12699
"AHSP","ENSG00000169877",12700
"WNT10B","ENSG00000169884",12701
"CALML6","ENSG00000169885",12702
"REPS2","ENSG00000169891",12703
"MUC3A","ENSG00000169894",12704
"SYAP1","ENSG00000169895",12705
"ITGAM","ENSG00000169896",12706
"PYDC1","ENSG00000169900",12707
"TPST1","ENSG00000169902",12708
"TM4SF4","ENSG00000169903",12709
"TOR1AIP2","ENSG00000169905",12710
"S100G","ENSG00000169906",12711
"TM4SF1","ENSG00000169908",12712
"OTUD3","ENSG00000169914",12713
"OTUD7A","ENSG00000169918",12714
"GUSB","ENSG00000169919",12715
"BRD3","ENSG00000169925",12716
"KLF13","ENSG00000169926",12717
"FRMPD4","ENSG00000169933",12718
"ZFPM2","ENSG00000169946",12719
"ZNF764","ENSG00000169951",12720
"HSFY2","ENSG00000169953",12721
"ZNF747","ENSG00000169955",12722
"ZNF768","ENSG00000169957",12723
"TAS1R3","ENSG00000169962",12724
"TMEM42","ENSG00000169964",12725
"MAP3K2","ENSG00000169967",12726
"PUSL1","ENSG00000169972",12727
"SF3B5","ENSG00000169976",12728
"ZNF35","ENSG00000169981",12729
"TIGD4","ENSG00000169989",12730
"IFFO2","ENSG00000169991",12731
"NLGN2","ENSG00000169992",12732
"MYO7B","ENSG00000169994",12733
"CHD3","ENSG00000170004",12734
"TMEM154","ENSG00000170006",12735
"MYRIP","ENSG00000170011",12736
"ALCAM","ENSG00000170017",12737
"YWHAG","ENSG00000170027",12738
"UBE2E3","ENSG00000170035",12739
"CNTROB","ENSG00000170037",12740
"TRAPPC1","ENSG00000170043",12741
"ZPLD1","ENSG00000170044",12742
"KCNAB3","ENSG00000170049",12743
"SERPINA9","ENSG00000170054",12744
"FAM153A","ENSG00000170074",12745
"GPR37L1","ENSG00000170075",12746
"SIMC1","ENSG00000170085",12747
"TMEM192","ENSG00000170088",12748
"NSG2","ENSG00000170091",12750
"SPDYE5","ENSG00000170092",12751
"SERPINA6","ENSG00000170099",12752
"ZNF778","ENSG00000170100",12753
"NIPA1","ENSG00000170113",12754
"FOXD4","ENSG00000170122",12755
"GPR25","ENSG00000170128",12756
"UBE2E1","ENSG00000170142",12757
"HNRNPA3","ENSG00000170144",12758
"SIK2","ENSG00000170145",12759
"RNF150","ENSG00000170153",12761
"CCDC144A","ENSG00000170160",12762
"VGLL2","ENSG00000170162",12764
"HOXD4","ENSG00000170166",12766
"CHRNB1","ENSG00000170175",12767
"HOXD12","ENSG00000170178",12768
"GYPA","ENSG00000170180",12769
"USP38","ENSG00000170185",12770
"SLC16A5","ENSG00000170190",12771
"NANP","ENSG00000170191",12772
"ANKK1","ENSG00000170209",12773
"ADRA1B","ENSG00000170214",12774
"ADPRM","ENSG00000170222",12775
"FABP6","ENSG00000170231",12776
"PWWP2A","ENSG00000170234",12777
"USP50","ENSG00000170236",12778
"USP47","ENSG00000170242",12779
"PDCD6IP","ENSG00000170248",12780
"MRGPRX1","ENSG00000170255",12781
"ZNF212","ENSG00000170260",12782
"MRAP","ENSG00000170262",12783
"FAM161A","ENSG00000170264",12784
"ZNF282","ENSG00000170265",12785
"GLB1","ENSG00000170266",12786
"GON7","ENSG00000170270",12787
"FAXDC2","ENSG00000170271",12788
"CRTAP","ENSG00000170275",12789
"HSPB2","ENSG00000170276",12790
"C7orf33","ENSG00000170279",12791
"CNGB3","ENSG00000170289",12792
"SLN","ENSG00000170290",12793
"ELP5","ENSG00000170291",12794
"CMTM8","ENSG00000170293",12795
"GABARAP","ENSG00000170296",12796
"LGALS9B","ENSG00000170298",12797
"STX8","ENSG00000170310",12798
"CDK1","ENSG00000170312",12799
"UBB","ENSG00000170315",12800
"NFRKB","ENSG00000170322",12801
"FABP4","ENSG00000170323",12802
"FRMPD2","ENSG00000170324",12803
"PRDM10","ENSG00000170325",12804
"B3GNT2","ENSG00000170340",12805
"FOS","ENSG00000170345",12806
"TMED10","ENSG00000170348",12807
"SETMAR","ENSG00000170364",12809
"SMAD1","ENSG00000170365",12810
"CST5","ENSG00000170367",12811
"CST2","ENSG00000170369",12812
"EMX2","ENSG00000170370",12813
"CST1","ENSG00000170373",12814
"SP7","ENSG00000170374",12815
"TCAF2","ENSG00000170379",12816
"SEMA3E","ENSG00000170381",12817
"LRRN2","ENSG00000170382",12818
"SLC30A1","ENSG00000170385",12819
"DCLK2","ENSG00000170390",12820
"ZNF804A","ENSG00000170396",12821
"GPRC5C","ENSG00000170412",12823
"TMEM182","ENSG00000170417",12824
"VSTM2A","ENSG00000170419",12825
"KRT8","ENSG00000170421",12826
"KRT78","ENSG00000170423",12827
"ADORA2B","ENSG00000170425",12828
"SDR9C7","ENSG00000170426",12829
"MGMT","ENSG00000170430",12830
"METTL7B","ENSG00000170439",12831
"KRT86","ENSG00000170442",12832
"HARS","ENSG00000170445",12833
"NFXL1","ENSG00000170448",12834
"KRT75","ENSG00000170454",12835
"DENND5B","ENSG00000170456",12836
"CD14","ENSG00000170458",12837
"DNAJC18","ENSG00000170464",12838
"KRT6C","ENSG00000170465",12839
"RIOX1","ENSG00000170468",12840
"SPATA24","ENSG00000170469",12841
"RALGAPB","ENSG00000170471",12842
"PYM1","ENSG00000170473",12843
"MZB1","ENSG00000170476",12844
"KRT4","ENSG00000170477",12845
"SLC23A1","ENSG00000170482",12846
"KRT74","ENSG00000170484",12847
"NPAS2","ENSG00000170485",12848
"KRT72","ENSG00000170486",12849
"KISS1","ENSG00000170498",12850
"LONRF2","ENSG00000170500",12851
"NUDT9","ENSG00000170502",12852
"HSD17B13","ENSG00000170509",12853
"PA2G4","ENSG00000170515",12854
"COX7B2","ENSG00000170516",12855
"ELOVL6","ENSG00000170522",12856
"KRT83","ENSG00000170523",12857
"PFKFB3","ENSG00000170525",12858
"TMC7","ENSG00000170537",12859
"ARL6IP1","ENSG00000170540",12860
"SERPINB9","ENSG00000170542",12861
"SMAGP","ENSG00000170545",12862
"IRX1","ENSG00000170549",12863
"CDH2","ENSG00000170558",12864
"IRX2","ENSG00000170561",12865
"EMB","ENSG00000170571",12866
"SIX2","ENSG00000170577",12867
"DLGAP1","ENSG00000170579",12868
"STAT2","ENSG00000170581",12869
"NUDCD2","ENSG00000170584",12870
"IRF2BP1","ENSG00000170604",12872
"OR9K2","ENSG00000170605",12873
"HSPA4","ENSG00000170606",12874
"FOXA3","ENSG00000170608",12875
"FAM71B","ENSG00000170613",12876
"SLC26A5","ENSG00000170615",12877
"COMMD5","ENSG00000170619",12878
"SGCD","ENSG00000170624",12879
"GTSF1","ENSG00000170627",12880
"ZNF16","ENSG00000170631",12882
"ARMC10","ENSG00000170632",12883
"RNF34","ENSG00000170633",12884
"ACYP2","ENSG00000170634",12885
"TRABD","ENSG00000170638",12886
"ATF7","ENSG00000170653",12888
"RASA4B","ENSG00000170667",12889
"SOCS6","ENSG00000170677",12890
"CAVIN4","ENSG00000170681",12891
"OR10A3","ENSG00000170683",12892
"ZNF296","ENSG00000170684",12893
"HOXB9","ENSG00000170689",12895
"TTLL6","ENSG00000170703",12896
"POLH","ENSG00000170734",12897
"SYT9","ENSG00000170743",12898
"KCNS3","ENSG00000170745",12899
"RBMXL2","ENSG00000170748",12900
"KIF5B","ENSG00000170759",12901
"GPR37","ENSG00000170775",12902
"AKAP13","ENSG00000170776",12903
"TPD52L3","ENSG00000170777",12904
"CDCA4","ENSG00000170779",12905
"OR10A4","ENSG00000170782",12906
"SDR16C5","ENSG00000170786",12907
"DYDC1","ENSG00000170788",12908
"OR10A2","ENSG00000170790",12909
"CHCHD7","ENSG00000170791",12910
"HTRA3","ENSG00000170801",12911
"FOXN2","ENSG00000170802",12912
"LMOD2","ENSG00000170807",12914
"BFSP2","ENSG00000170819",12915
"FSHR","ENSG00000170820",12916
"USP32","ENSG00000170832",12918
"CEL","ENSG00000170835",12919
"PPM1D","ENSG00000170836",12920
"GPR27","ENSG00000170837",12921
"PSG6","ENSG00000170848",12923
"KBTBD2","ENSG00000170852",12924
"RIOX2","ENSG00000170854",12925
"TRIAP1","ENSG00000170855",12926
"LSM3","ENSG00000170860",12928
"KIAA0232","ENSG00000170871",12929
"MTSS1","ENSG00000170873",12930
"TMEM43","ENSG00000170876",12931
"RNF139","ENSG00000170881",12932
"RPS9","ENSG00000170889",12933
"PLA2G1B","ENSG00000170890",12934
"CYTL1","ENSG00000170891",12935
"TSEN34","ENSG00000170892",12936
"TRH","ENSG00000170893",12937
"GSTA4","ENSG00000170899",12938
"MSANTD4","ENSG00000170903",12939
"NDUFA3","ENSG00000170906",12940
"OSCAR","ENSG00000170909",12941
"PAQR8","ENSG00000170915",12942
"NUDT6","ENSG00000170917",12943
"OR7G3","ENSG00000170920",12945
"TANC2","ENSG00000170921",12946
"OR7G2","ENSG00000170923",12947
"TEX13B","ENSG00000170925",12948
"PKHD1","ENSG00000170927",12949
"OR1M1","ENSG00000170929",12950
"NCBP2L","ENSG00000170935",12951
"DNAJC24","ENSG00000170946",12952
"MBD3L1","ENSG00000170948",12953
"ZNF160","ENSG00000170949",12954
"PGK2","ENSG00000170950",12955
"OR8B12","ENSG00000170953",12956
"ZNF415","ENSG00000170954",12957
"CAVIN3","ENSG00000170955",12958
"CEACAM3","ENSG00000170956",12959
"DCDC1","ENSG00000170959",12960
"HAS2","ENSG00000170961",12961
"PDGFD","ENSG00000170962",12962
"PLAC1","ENSG00000170965",12963
"DDI1","ENSG00000170967",12964
"S1PR1","ENSG00000170989",12966
"HS6ST2","ENSG00000171004",12967
"OR4D5","ENSG00000171014",12968
"PYGO1","ENSG00000171016",12969
"LRRC8E","ENSG00000171017",12970
"PKIA","ENSG00000171033",12971
"XKR6","ENSG00000171044",12972
"TSNARE1","ENSG00000171045",12973
"FPR2","ENSG00000171049",12974
"FPR1","ENSG00000171051",12975
"PATE1","ENSG00000171053",12976
"OR13H1","ENSG00000171054",12977
"FEZ2","ENSG00000171055",12978
"SOX7","ENSG00000171056",12979
"C8orf74","ENSG00000171060",12980
"C11orf24","ENSG00000171067",12981
"ALK","ENSG00000171094",12983
"KYAT1","ENSG00000171097",12984
"MTM1","ENSG00000171100",12985
"OBP2B","ENSG00000171102",12987
"TRMT61B","ENSG00000171103",12988
"INSR","ENSG00000171105",12989
"MFN1","ENSG00000171109",12990
"GIMAP8","ENSG00000171115",12991
"HSFX1","ENSG00000171116",12992
"NRTN","ENSG00000171119",12993
"KCNMB3","ENSG00000171121",12994
"FUT3","ENSG00000171124",12995
"KCNG3","ENSG00000171126",12996
"ATP6V0E2","ENSG00000171130",12997
"PRKCE","ENSG00000171132",12998
"OR2K2","ENSG00000171133",12999
"JAGN1","ENSG00000171135",13000
"RLN3","ENSG00000171136",13001
"TADA3","ENSG00000171148",13002
"SOCS5","ENSG00000171150",13003
"C1GALT1C1","ENSG00000171155",13004
"C9orf16","ENSG00000171159",13005
"MORN4","ENSG00000171160",13006
"ZNF672","ENSG00000171161",13007
"ZNF692","ENSG00000171163",13008
"NAIF1","ENSG00000171169",13009
"RBKS","ENSG00000171174",13010
"OR2M4","ENSG00000171180",13011
"GRIK1","ENSG00000171189",13012
"MUC7","ENSG00000171195",13013
"OPRPN","ENSG00000171199",13014
"SMR3B","ENSG00000171201",13015
"TMEM126A","ENSG00000171202",13016
"TMEM126B","ENSG00000171204",13017
"TRIM8","ENSG00000171206",13018
"NETO2","ENSG00000171208",13019
"CSN3","ENSG00000171209",13020
"CLDN20","ENSG00000171217",13021
"CDC42BPG","ENSG00000171219",13022
"SCAND1","ENSG00000171222",13023
"JUNB","ENSG00000171223",13024
"FAM241B","ENSG00000171224",13025
"TMEM37","ENSG00000171227",13026
"UGT2B7","ENSG00000171234",13027
"LRG1","ENSG00000171236",13028
"SHCBP1","ENSG00000171241",13029
"SOSTDC1","ENSG00000171243",13030
"NPTX1","ENSG00000171246",13031
"FAM98B","ENSG00000171262",13032
"ZNF439","ENSG00000171291",13033
"ZNF440","ENSG00000171295",13034
"GAA","ENSG00000171298",13035
"CANT1","ENSG00000171302",13036
"KCNK3","ENSG00000171303",13037
"ZDHHC16","ENSG00000171307",13038
"CHST11","ENSG00000171310",13039
"EXOSC1","ENSG00000171311",13040
"PGAM1","ENSG00000171314",13041
"CHD7","ENSG00000171316",13042
"ESCO2","ENSG00000171320",13043
"KRT19","ENSG00000171345",13044
"KRT15","ENSG00000171346",13045
"LURAP1","ENSG00000171357",13046
"KRT38","ENSG00000171360",13047
"CLCN5","ENSG00000171365",13048
"TPPP","ENSG00000171368",13049
"KCND3","ENSG00000171385",13050
"APLN","ENSG00000171388",13051
"KRTAP4-4","ENSG00000171396",13052
"KRT13","ENSG00000171401",13053
"XAGE3","ENSG00000171402",13054
"KRT9","ENSG00000171403",13055
"XAGE5","ENSG00000171405",13056
"PDE7B","ENSG00000171408",13057
"MRPL36","ENSG00000171421",13058
"ZNF581","ENSG00000171425",13059
"NAT1","ENSG00000171428",13060
"KRT20","ENSG00000171431",13061
"GLOD5","ENSG00000171433",13062
"KSR2","ENSG00000171435",13063
"ZNF524","ENSG00000171443",13064
"MCC","ENSG00000171444",13065
"KRT27","ENSG00000171446",13066
"ZBTB26","ENSG00000171448",13067
"CDK5R2","ENSG00000171450",13068
"DSEL","ENSG00000171451",13069
"POLR1C","ENSG00000171453",13070
"ASXL1","ENSG00000171456",13071
"OR1L6","ENSG00000171459",13072
"DLK2","ENSG00000171462",13073
"ZNF562","ENSG00000171466",13074
"ZNF318","ENSG00000171467",13075
"ZNF561","ENSG00000171469",13076
"WIPF2","ENSG00000171475",13077
"HOPX","ENSG00000171476",13078
"SPACA5B","ENSG00000171478",13079
"OR1L3","ENSG00000171481",13080
"NLRP5","ENSG00000171487",13083
"LRRC8C","ENSG00000171488",13084
"SPACA5","ENSG00000171489",13085
"RSL1D1","ENSG00000171490",13086
"LRRC8D","ENSG00000171492",13087
"MROH2B","ENSG00000171495",13088
"OR1L8","ENSG00000171496",13089
"PPID","ENSG00000171497",13090
"OR1N2","ENSG00000171501",13091
"COL24A1","ENSG00000171502",13092
"ETFDH","ENSG00000171503",13093
"OR1N1","ENSG00000171505",13094
"RXFP1","ENSG00000171509",13095
"LPAR3","ENSG00000171517",13096
"PTGER4","ENSG00000171522",13097
"TBCA","ENSG00000171530",13098
"NEUROD2","ENSG00000171532",13099
"MAP6","ENSG00000171533",13100
"OTP","ENSG00000171540",13101
"ECEL1","ENSG00000171551",13102
"BCL2L1","ENSG00000171552",13103
"FGG","ENSG00000171557",13104
"FGA","ENSG00000171560",13105
"OR2AT4","ENSG00000171561",13106
"FGB","ENSG00000171564",13107
"PLRG1","ENSG00000171566",13108
"ZNF584","ENSG00000171574",13110
"DSCAM","ENSG00000171587",13111
"DNAI2","ENSG00000171595",13112
"NMUR1","ENSG00000171596",13113
"CLSTN1","ENSG00000171603",13114
"CXXC5","ENSG00000171604",13115
"ZNF274","ENSG00000171606",13116
"PIK3CD","ENSG00000171608",13117
"PTCRA","ENSG00000171611",13118
"SLC25A33","ENSG00000171612",13119
"ENC1","ENSG00000171617",13120
"SPSB1","ENSG00000171621",13121
"P2RY6","ENSG00000171631",13122
"BPTF","ENSG00000171634",13123
"S100Z","ENSG00000171643",13124
"ZIK1","ENSG00000171649",13125
"GPR82","ENSG00000171657",13126
"GPR34","ENSG00000171659",13128
"PLEKHG5","ENSG00000171680",13130
"ATF7IP","ENSG00000171681",13131
"LKAAEAR1","ENSG00000171695",13132
"RGS19","ENSG00000171700",13133
"TCEA2","ENSG00000171703",13134
"DEFB4A","ENSG00000171711",13135
"ANO5","ENSG00000171714",13136
"HDAC3","ENSG00000171720",13137
"SPATA46","ENSG00000171722",13138
"GPHN","ENSG00000171723",13139
"VAT1L","ENSG00000171724",13140
"TMEM51","ENSG00000171729",13141
"CAMTA1","ENSG00000171735",13142
"LGALS4","ENSG00000171747",13143
"LRRC34","ENSG00000171757",13144
"PAH","ENSG00000171759",13145
"SPATA5L1","ENSG00000171763",13146
"GATM","ENSG00000171766",13147
"SYCE1","ENSG00000171772",13148
"NXNL1","ENSG00000171773",13149
"RASGRP4","ENSG00000171777",13150
"NHLH1","ENSG00000171786",13151
"SLFNL1","ENSG00000171790",13152
"BCL2","ENSG00000171791",13153
"RHNO1","ENSG00000171792",13154
"CTPS1","ENSG00000171793",13155
"UTF1","ENSG00000171794",13156
"KNDC1","ENSG00000171798",13157
"WDR87","ENSG00000171804",13158
"METTL18","ENSG00000171806",13159
"CFAP46","ENSG00000171811",13160
"COL8A2","ENSG00000171812",13161
"PWWP2B","ENSG00000171813",13162
"ZNF540","ENSG00000171817",13164
"ANGPTL7","ENSG00000171819",13165
"FBXL14","ENSG00000171823",13166
"EXOSC10","ENSG00000171824",13167
"ZNF570","ENSG00000171827",13168
"NINJ2","ENSG00000171840",13169
"MLLT3","ENSG00000171843",13170
"FAM90A1","ENSG00000171847",13171
"RRM2","ENSG00000171848",13172
"TRAPPC12","ENSG00000171853",13173
"IFNB1","ENSG00000171855",13174
"RPS21","ENSG00000171858",13175
"C3AR1","ENSG00000171860",13176
"MRM3","ENSG00000171861",13177
"PTEN","ENSG00000171862",13178
"RPS7","ENSG00000171863",13179
"PRND","ENSG00000171864",13180
"RNASEH1","ENSG00000171865",13181
"PRNP","ENSG00000171867",13182
"KLF17","ENSG00000171872",13183
